name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
c3-highcpu-88,c3,General-purpose,"88 vCPUs, 176 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",1696613.0,1.07,56.0,176.0,"","",128.0,524288.0,0.0,62.0,100.0,0.0,"",0.0,0.0,1.0,3.742288,0.572352,2731.87024,1721.11808,1229.36088,417.81696,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
c3-highmem-176,c3,General-purpose,"176 vCPUs, 1408 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",3347332.0,1.44,56.0,1408.0,"","",128.0,524288.0,0.0,100.0,200.0,1.0,271550.0,1.0,0.0,1.0,11.643104,1.870176,8499.46592,5354.78944,3824.72112,1365.22848,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-highmem-192-metal,c3,General-purpose,"Compute Optimized Bare Metal: 192 vCPUs, 1.5 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-c, us-east1-d",192.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",1536.0,"","",32.0,524288.0,0.0,100.0,200.0,1.0,"",1.0,0.0,1.0,12.701568,2.040192,9272.14464,5841.58848,4172.42304,1489.34016,80.3,299.3,119.939,107.748,1345.536,1345.536,1345.536,2102.4,2102.4,2102.4,6447.36
c3-highmem-22,c3,General-purpose,"22 vCPUs, 176 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",441229.0,0.21,252.0,176.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,41580.0,0.0,0.0,1.0,1.455388,0.233772,1062.43324,669.34868,478.09014,170.65356,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-highmem-4,c3,General-purpose,"4 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",80742.0,0.44,1200.0,32.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,7840.0,0.0,0.0,1.0,0.264616,0.042504,193.16968,121.69976,86.92548,31.02792,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-highmem-44,c3,General-purpose,"44 vCPUs, 352 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",44.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",877637.0,1.12,136.0,352.0,"","",128.0,524288.0,0.0,32.0,50.0,1.0,76150.0,1.0,0.0,1.0,2.910776,0.467544,2124.86648,1338.69736,956.18028,341.30712,80.3,299.3,119.939,107.748,346.896,346.896,346.896,521.95,521.95,521.95,1477.52
c3-highmem-8,c3,General-purpose,"8 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",160478.0,0.29,612.0,64.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,15680.0,0.0,0.0,1.0,0.529232,0.085008,386.33936,243.39952,173.85096,62.05584,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3-highmem-88,c3,General-purpose,"88 vCPUs, 704 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",1689147.0,1.48,72.0,704.0,"","",128.0,524288.0,0.0,62.0,100.0,1.0,142420.0,1.0,0.0,1.0,5.821552,0.935088,4249.73296,2677.39472,1912.36056,682.61424,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
c3-standard-176,c3,General-purpose,"176 vCPUs, 704 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",3377967.0,0.91,484.0,704.0,"","",128.0,524288.0,0.0,100.0,200.0,1.0,270320.0,0.0,0.0,1.0,8.870752,1.386528,6475.64896,4079.75392,2914.05488,1012.16544,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-standard-176-lssd,c3,General-purpose,"176 vCPUs, 704 GB RAM, 32 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",704.0,"","",128.0,524288.0,1.0,100.0,200.0,0.0,"",0.0,0.0,1.0,8.870752,1.386528,6475.64896,4079.75392,2914.05488,1012.16544,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-standard-192-metal,c3,General-purpose,"Compute Optimized Bare Metal: 192 vCPUs, 768 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-c, us-east1-d",192.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",768.0,"","",32.0,524288.0,0.0,100.0,200.0,1.0,"",0.0,0.0,1.0,9.677184,1.512576,7064.34432,4450.64064,3178.96896,1104.18048,80.3,299.3,119.939,107.748,1345.536,1345.536,1345.536,2102.4,2102.4,2102.4,6447.36
c3-standard-22,c3,General-purpose,"22 vCPUs, 88 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",440662.0,0.34,252.0,88.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,41720.0,0.0,0.0,1.0,1.108844,0.173316,809.45612,509.96924,364.25686,126.52068,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-standard-22-lssd,c3,General-purpose,"22 vCPUs, 88 GB RAM, 4 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",88.0,"","",128.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,1.108844,0.173316,809.45612,509.96924,364.25686,126.52068,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-standard-4,c3,General-purpose,"4 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",80609.0,0.39,1180.0,16.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,7835.0,0.0,0.0,1.0,0.201608,0.031512,147.17384,92.72168,66.22852,23.00376,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-standard-4-lssd,c3,General-purpose,"4 vCPUs, 16 GB RAM, 1 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",16.0,"","",128.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.201608,0.031512,147.17384,92.72168,66.22852,23.00376,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-standard-44,c3,General-purpose,"44 vCPUs, 176 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",44.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",878867.0,0.8,612.0,176.0,"","",128.0,524288.0,0.0,32.0,50.0,0.0,"",1.0,0.0,1.0,2.217688,0.346632,1618.91224,1019.93848,728.51372,253.04136,80.3,299.3,119.939,107.748,346.896,346.896,346.896,521.95,521.95,521.95,1477.52
c3-standard-44-lssd,c3,General-purpose,"44 vCPUs, 176 GB RAM, 8 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",44.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",176.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,0.0,1.0,2.217688,0.346632,1618.91224,1019.93848,728.51372,253.04136,80.3,299.3,119.939,107.748,346.896,346.896,346.896,521.95,521.95,521.95,1477.52
c3-standard-8,c3,General-purpose,"8 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",160341.0,0.32,1116.0,32.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,15670.0,0.0,0.0,1.0,0.403216,0.063024,294.34768,185.44336,132.45704,46.00752,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3-standard-8-lssd,c3,General-purpose,"8 vCPUs, 32 GB RAM, 2 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",32.0,"","",128.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.403216,0.063024,294.34768,185.44336,132.45704,46.00752,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3-standard-88,c3,General-purpose,"88 vCPUs, 352 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",1691035.0,1.18,528.0,352.0,"","",128.0,524288.0,0.0,62.0,100.0,1.0,140200.0,0.0,0.0,1.0,4.435376,0.693264,3237.82448,2039.87696,1457.02744,506.08272,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
c3-standard-88-lssd,c3,General-purpose,"88 vCPUs, 352 GB RAM, 16 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",352.0,"","",128.0,524288.0,1.0,62.0,100.0,0.0,"",0.0,0.0,1.0,4.435376,0.693264,3237.82448,2039.87696,1457.02744,506.08272,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
c3d-highcpu-16,c3d,General-purpose,"16 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",384658.0,0.75,304.0,32.0,"","",128.0,263168.0,0.0,20.0,0.0,0.0,"",0.0,0.0,1.0,0.599696,0.125952,437.77808,275.78816,196.9832,91.94496,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c3d-highcpu-180,c3d,General-purpose,"180 vCPUs, 354 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",180.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",3940383.0,1.44,28.0,354.0,"","",128.0,524288.0,0.0,100.0,150.0,0.0,"",0.0,0.0,1.0,6.722826,1.411974,4907.66298,3091.69308,2208.26022,1030.74102,80.3,299.3,119.939,107.748,1261.44,1261.44,1261.44,1971.0,1971.0,1971.0,6044.4
c3d-highcpu-30,c3d,General-purpose,"30 vCPUs, 59 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",30.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",682826.0,0.48,168.0,59.0,"","",128.0,263168.0,0.0,20.0,50.0,0.0,"",0.0,0.0,1.0,1.120471,0.235329,817.94383,515.28218,368.04337,171.79017,80.3,299.3,119.939,107.748,236.52,236.52,236.52,355.875,355.875,355.875,1007.4
c3d-highcpu-360,c3d,General-purpose,"360 vCPUs, 708 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",360.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",7977725.0,1.41,16.0,708.0,"","",128.0,524288.0,0.0,100.0,200.0,0.0,"",0.0,0.0,1.0,13.445652,2.823948,9815.32596,6183.38616,4416.52044,2061.48204,80.3,299.3,119.939,107.748,2522.88,2522.88,2522.88,3942.0,3942.0,3942.0,12088.8
c3d-highcpu-4,c3d,General-purpose,"4 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",94611.0,0.46,1168.0,8.0,"","",128.0,263168.0,0.0,20.0,0.0,0.0,"",0.0,0.0,1.0,0.149924,0.031488,109.44452,68.94704,49.2458,22.98624,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3d-highcpu-60,c3d,General-purpose,"60 vCPUs, 118 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",60.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",1363944.0,0.47,84.0,118.0,"","",128.0,524288.0,0.0,40.0,75.0,0.0,"",0.0,0.0,1.0,2.240942,0.470658,1635.88766,1030.56436,736.08674,343.58034,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
c3d-highcpu-8,c3d,General-purpose,"8 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",192661.0,0.51,592.0,16.0,"","",128.0,263168.0,0.0,20.0,0.0,0.0,"",0.0,0.0,1.0,0.299848,0.062976,218.88904,137.89408,98.4916,45.97248,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3d-highcpu-90,c3d,General-purpose,"90 vCPUs, 177 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",90.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",2149508.0,0.3,64.0,177.0,"","",128.0,524288.0,0.0,60.0,100.0,0.0,"",0.0,0.0,1.0,3.361413,0.705987,2453.83149,1545.84654,1104.13011,515.37051,80.3,299.3,119.939,107.748,709.56,709.56,709.56,1067.625,1067.625,1067.625,3022.2
c3d-highmem-16,c3d,General-purpose,"16 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",384623.0,0.67,88.0,128.0,"","",128.0,263168.0,0.0,20.0,0.0,1.0,"",0.0,0.0,1.0,0.97976,0.205728,715.2248,450.56768,321.79568,150.18144,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c3d-highmem-16-lssd,c3d,General-purpose,"16 vCPUs, 128 GB RAM, 1 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",16.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa","","","",128.0,"","",128.0,263168.0,1.0,20.0,0.0,0.0,"",0.0,0.0,1.0,0.97976,0.205728,715.2248,450.56768,321.79568,150.18144,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c3d-highmem-180,c3d,General-purpose,"180 vCPUs, 1440 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",180.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",3958388.0,1.13,8.0,1440.0,"","",128.0,524288.0,0.0,100.0,150.0,1.0,"",0.0,0.0,1.0,11.0223,2.31444,8046.279,5068.8864,3620.2014,1689.5412,80.3,299.3,119.939,107.748,1261.44,1261.44,1261.44,1971.0,1971.0,1971.0,6044.4
c3d-highmem-180-lssd,c3d,General-purpose,"180 vCPUs, 1440 GB RAM, 16 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",180.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa","","","",1440.0,"","",128.0,524288.0,1.0,100.0,150.0,0.0,"",0.0,0.0,1.0,11.0223,2.31444,8046.279,5068.8864,3620.2014,1689.5412,80.3,299.3,119.939,107.748,1261.44,1261.44,1261.44,1971.0,1971.0,1971.0,6044.4
c3d-highmem-30,c3d,General-purpose,"30 vCPUs, 240 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",30.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",681272.0,0.85,44.0,240.0,"","",128.0,263168.0,0.0,20.0,50.0,1.0,"",0.0,0.0,1.0,1.83705,0.38574,1341.0465,844.8144,603.3669,281.5902,80.3,299.3,119.939,107.748,236.52,236.52,236.52,355.875,355.875,355.875,1007.4
c3d-highmem-30-lssd,c3d,General-purpose,"30 vCPUs, 240 GB RAM, 2 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",30.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa","","","",240.0,"","",128.0,263168.0,1.0,20.0,50.0,0.0,"",0.0,0.0,1.0,1.83705,0.38574,1341.0465,844.8144,603.3669,281.5902,80.3,299.3,119.939,107.748,236.52,236.52,236.52,355.875,355.875,355.875,1007.4
c3d-highmem-360,c3d,General-purpose,"360 vCPUs, 2880 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",360.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",8069686.0,0.17,4.0,2880.0,"","",128.0,524288.0,0.0,100.0,200.0,0.0,"",0.0,0.0,1.0,22.0446,4.62888,16092.558,10137.7728,7240.4028,3379.0824,80.3,299.3,119.939,107.748,2522.88,2522.88,2522.88,3942.0,3942.0,3942.0,12088.8
c3d-highmem-360-lssd,c3d,General-purpose,"360 vCPUs, 2880 GB RAM, 32 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",360.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa","","","",2880.0,"","",128.0,524288.0,1.0,100.0,200.0,0.0,"",0.0,0.0,1.0,22.0446,4.62888,16092.558,10137.7728,7240.4028,3379.0824,80.3,299.3,119.939,107.748,2522.88,2522.88,2522.88,3942.0,3942.0,3942.0,12088.8
c3d-highmem-4,c3d,General-purpose,"4 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",94477.0,0.49,304.0,32.0,"","",128.0,263168.0,0.0,20.0,0.0,1.0,"",0.0,0.0,1.0,0.24494,0.051432,178.8062,112.64192,80.44892,37.54536,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3d-highmem-60,c3d,General-purpose,"60 vCPUs, 480 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",60.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",1364173.0,0.55,24.0,480.0,"","",128.0,524288.0,0.0,40.0,75.0,1.0,"",0.0,0.0,1.0,3.6741,0.77148,2682.093,1689.6288,1206.7338,563.1804,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
c3d-highmem-60-lssd,c3d,General-purpose,"60 vCPUs, 480 GB RAM, 4 local SSDs",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",60.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa","","","",480.0,"","",128.0,524288.0,1.0,40.0,75.0,0.0,"",0.0,0.0,1.0,3.6741,0.77148,2682.093,1689.6288,1206.7338,563.1804,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
c3d-highmem-8,c3d,General-purpose,"8 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,1.0,0.0,1.0,"AMD Genoa",2.6,3.45,3.7,1.0,"AMD Genoa",192283.0,0.66,164.0,64.0,"","",128.0,263168.0,0.0,20.0,0.0,1.0,"",0.0,0.0,1.0,0.48988,0.102864,357.6124,225.28384,160.89784,75.09072,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
